"year","office","unit","line","source","month","object","approved","modified","modified","accrued"
"2020","0700","03","0302","1","05","54108",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","06","54108",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","07","54108",60.0,0.0,0.0,0.0
"2020","0700","03","0302","1","04","54109",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","05","54109",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","06","54109",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","07","54109",60.0,0.0,0.0,0.0
"2020","0700","03","0302","1","04","54110",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","05","54110",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","06","54110",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","07","54110",90.0,90.0,0.0,0.0
"2020","0700","03","0302","1","04","54111",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","05","54111",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","06","54111",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","07","54111",30.0,0.0,0.0,0.0
"2020","0700","03","0302","1","07","54112",30.0,0.0,0.0,0.0
"2020","0700","03","0302","1","04","54113",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","05","54113",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","06","54113",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","07","54113",30.0,0.0,0.0,0.0
"2020","0700","03","0302","1","04","54114",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","05","54114",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","06","54114",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","07","54114",30.0,0.0,0.0,0.0
"2020","0700","03","0302","1","04","54115",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","05","54115",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","06","54115",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","07","54115",60.0,0.0,0.0,0.0
"2020","0700","03","0302","1","04","54116",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","05","54116",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","06","54116",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","07","54116",30.0,0.0,0.0,0.0
"2020","0700","03","0302","1","07","54118",60.0,0.0,0.0,0.0
"2020","0700","03","0302","1","07","54119",30.0,0.0,0.0,0.0
"2020","0700","03","0302","1","04","54199",90.0,0.0,0.0,0.0
"2020","0700","03","0302","1","05","54199",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","06","54199",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","07","54199",90.0,90.0,0.0,0.0
"2020","0700","03","0302","1","04","54203",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","05","54203",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","06","54203",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","07","54203",60.0,0.0,0.0,0.0
"2020","0700","03","0302","1","04","54301",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","05","54301",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","06","54301",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","07","54301",30.0,0.0,0.0,0.0
"2020","0700","03","0302","1","04","54302",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","05","54302",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","06","54302",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","07","54302",60.0,0.0,0.0,0.0
"2020","0700","03","0302","1","04","54308",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","05","54308",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","06","54308",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","07","54308",30.0,0.0,0.0,0.0
"2020","0700","03","0302","1","04","54309",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","05","54309",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","06","54309",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","07","54309",60.0,0.0,0.0,0.0
"2020","0700","03","0302","1","04","54313",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","05","54313",0.0,45.55,0.0,0.0
"2020","0700","03","0302","1","07","54313",30.0,30.0,0.0,0.0
"2020","0700","03","0302","1","04","54399",60.0,0.0,0.0,0.0
"2020","0700","03","0302","1","05","54399",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","06","54399",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","07","54399",60.0,0.0,0.0,0.0
"2020","0700","03","0302","1","04","54401",1750.0,0.0,0.0,0.0
"2020","0700","03","0302","1","05","54401",0.0,101.52,101.52,101.52
"2020","0700","03","0302","1","06","54401",0.0,115.03,115.03,115.03
"2020","0700","03","0302","1","07","54401",1750.0,11.12,11.12,11.12
"2020","0700","03","0302","1","04","54403",11250.0,0.0,0.0,0.0
"2020","0700","03","0302","1","05","54403",0.0,4309.0,4309.0,4309.0
"2020","0700","03","0302","1","06","54403",0.0,4265.0,4265.0,4265.0
"2020","0700","03","0302","1","07","54403",11250.0,1557.0,1557.0,1557.0
"2020","0700","03","0302","1","04","54501",60.0,0.0,0.0,0.0
"2020","0700","03","0302","1","05","54501",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","06","54501",0.0,0.0,0.0,0.0
"2020","0700","03","0302","1","07","54501",60.0,0.0,0.0,0.0
"2020","0700","03","0302","1","04","56305",61500.0,35400.0,35400.0,35400.0
"2020","0700","03","0302","1","05","56305",61500.0,34200.0,34200.0,34200.0
"2020","0700","03","0302","1","06","56305",61500.0,34200.0,34200.0,34200.0
"2020","0700","03","0302","1","07","56305",61500.0,34200.0,34200.0,34200.0
"2020","0700","03","0303","1","04","51101",365483.0,357496.1,357388.44,357388.44
"2020","0700","03","0303","1","05","51101",365483.0,357494.87,357491.22,357491.22
"2020","0700","03","0303","1","06","51101",365483.0,363364.14,357386.99,357386.99
"2020","0700","03","0303","1","07","51101",365483.0,362071.14,357291.18,357291.18
"2020","0700","03","0303","1","06","51107",491400.0,490100.0,481000.0,481000.0
"2020","0700","03","0303","1","04","51201",20815.0,7613.86,7613.86,7613.86
"2020","0700","03","0303","1","05","51201",20815.0,7613.86,7613.86,7613.86
"2020","0700","03","0303","1","06","51201",20815.0,21633.86,7613.86,7613.86
"2020","0700","03","0303","1","07","51201",20815.0,14662.6,6978.86,6978.86
"2020","0700","03","0303","1","06","51207",28600.0,27445.36,3900.0,3900.0
"2020","0700","03","0303","1","04","51301",0.0,1613.24,1613.24,1613.24
"2020","0700","03","0303","1","05","51301",0.0,2507.6,2507.6,2507.6
"2020","0700","03","0303","1","06","51301",21500.0,16932.67,1229.75,1229.75
"2020","0700","03","0303","1","07","51301",0.0,0.0,0.0,0.0
"2020","0700","03","0303","1","04","51401",26672.0,21604.84,21529.84,21529.84
"2020","0700","03","0303","1","05","51401",26672.0,21529.84,21529.84,21529.84
"2020","0700","03","0303","1","06","51401",26672.0,26597.0,21529.84,21529.84
"2020","0700","03","0303","1","07","51401",26672.0,26597.0,21522.65,21522.65
"2020","0700","03","0303","1","04","51402",1484.0,468.42,468.02,468.02
"2020","0700","03","0303","1","05","51402",1484.0,468.02,468.02,468.02
"2020","0700","03","0303","1","06","51402",1484.0,1461.49,468.02,468.02
"2020","0700","03","0303","1","07","51402",1484.0,1015.38,372.76,372.76
"2020","0700","03","0303","1","04","51403",0.0,4.12,4.12,4.12
"2020","0700","03","0303","1","05","51403",0.0,45.3,45.3,45.3
"2020","0700","03","0303","1","06","51403",0.0,2.22,2.22,2.22
"2020","0700","03","0303","1","04","51501",26452.0,21109.06,21030.32,21030.32
"2020","0700","03","0303","1","05","51501",26452.0,21030.32,21030.32,21030.32
"2020","0700","03","0303","1","06","51501",26452.0,26287.79,21030.32,21030.32
"2020","0700","03","0303","1","07","51501",26452.0,26287.79,21022.89,21022.89
"2020","0700","03","0303","1","04","51502",1564.0,597.46,597.46,597.46
"2020","0700","03","0303","1","05","51502",1564.0,480.83,480.83,480.83
"2020","0700","03","0303","1","06","51502",1564.0,1627.46,480.83,480.83
"2020","0700","03","0303","1","07","51502",1564.0,1161.27,480.83,480.83
"2020","0700","03","0303","1","04","51503",0.0,125.04,125.04,125.04
"2020","0700","03","0303","1","05","51503",0.0,174.52,174.52,174.52
"2020","0700","03","0303","1","06","51503",0.0,95.29,95.29,95.29
"2020","0700","03","0303","1","06","51701",72340.0,0.0,0.0,0.0
"2020","0700","03","0303","1","07","51701",0.0,13141.65,13140.98,13140.98
"2020","0700","03","0303","1","04","54101",2500.0,0.0,0.0,0.0
"2020","0700","03","0303","1","05","54101",0.0,0.0,0.0,0.0
"2020","0700","03","0303","1","06","54101",0.0,0.0,0.0,0.0
"2020","0700","03","0303","1","07","54101",2500.0,0.0,0.0,0.0
"2020","0700","03","0303","1","04","54105",0.0,0.0,0.0,0.0
"2020","0700","03","0303","1","05","54105",0.0,15.0,0.0,0.0
"2020","0700","03","0303","1","07","54105",15.0,15.0,0.0,0.0
"2020","0700","03","0303","1","04","54199",0.0,0.0,0.0,0.0
"2020","0700","03","0303","1","05","54199",0.0,0.0,0.0,0.0
"2020","0700","03","0303","1","06","54199",0.0,0.0,0.0,0.0
"2020","0700","03","0303","1","07","54199",15.0,15.0,0.0,0.0
"2020","0700","03","0303","1","04","54201",2000.0,0.0,0.0,0.0
"2020","0700","03","0303","1","05","54201",2000.0,0.0,0.0,0.0
"2020","0700","03","0303","1","06","54201",2000.0,21.74,21.74,21.74
"2020","0700","03","0303","1","07","54201",2000.0,0.0,0.0,0.0
"2020","0700","03","0303","1","04","54202",83.0,61.2,61.2,61.2
"2020","0700","03","0303","1","05","54202",83.0,72.9,72.9,72.9
"2020","0700","03","0303","1","06","54202",83.0,0.0,0.0,0.0
"2020","0700","03","0303","1","07","54202",83.0,0.0,0.0,0.0
"2020","0700","03","0303","1","04","54317",21711.0,21637.82,21637.82,21637.82
"2020","0700","03","0303","1","05","54317",21711.0,21637.82,21637.82,21637.82
"2020","0700","03","0303","1","06","54317",21711.0,21637.82,21637.82,21637.82
"2020","0700","03","0303","1","07","54317",21711.0,21637.82,21637.82,21637.82
"2020","0700","03","0303","1","04","54399",75.0,25.0,25.0,25.0
"2020","0700","03","0303","1","05","54399",0.0,25.0,25.0,25.0
"2020","0700","03","0303","1","06","54399",0.0,0.0,0.0,0.0
"2020","0700","03","0303","1","07","54399",75.0,0.0,0.0,0.0
"2020","0700","03","0303","1","04","54403",0.0,0.0,0.0,0.0
"2020","0700","03","0303","1","05","54403",0.0,150.0,150.0,150.0
"2020","0700","03","0303","1","06","54403",0.0,150.0,150.0,150.0
"2020","0700","03","0303","1","07","54403",0.0,0.0,0.0,0.0
"2020","0700","03","0303","1","04","56305",12000.0,13460.0,13460.0,13460.0
"2020","0700","03","0303","1","05","56305",12000.0,15300.0,15300.0,15300.0
"2020","0700","03","0303","1","06","56305",12000.0,12000.0,12000.0,12000.0
"2020","0700","03","0303","1","07","56305",12000.0,12000.0,12000.0,12000.0
"2020","0700","04","0401","1","04","51101",163700.0,135009.73,133570.72,133570.72
"2020","0700","04","0401","1","05","51101",163700.0,135009.73,133494.75,133494.75
"2020","0700","04","0401","1","06","51101",163700.0,135009.73,133426.72,133426.72
"2020","0700","04","0401","1","07","51101",163700.0,135009.73,133532.67,133532.67
"2020","0700","04","0401","1","06","51107",191100.0,175500.0,170300.0,170300.0
"2020","0700","04","0401","1","04","51201",13190.0,59902.31,49058.08,49058.08
"2020","0700","04","0401","1","05","51201",13190.0,66402.31,60569.2,60569.2
"2020","0700","04","0401","1","06","51201",13190.0,63157.53,58495.88,58495.88
"2020","0700","04","0401","1","07","51201",13190.0,60472.82,60472.82,60199.1
"2020","0700","04","0401","1","06","51207",7800.0,45500.0,13000.0,13000.0
"2020","0700","04","0401","1","06","51301",65400.0,0.0,0.0,0.0
"2020","0700","04","0401","1","07","51301",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","04","51401",10311.0,9261.0,7868.1,7868.1
"2020","0700","04","0401","1","05","51401",10311.0,9261.0,7868.1,7868.1
"2020","0700","04","0401","1","06","51401",10311.0,9261.0,7868.1,7868.1
"2020","0700","04","0401","1","07","51401",10311.0,9261.0,7868.1,7868.1
"2020","0700","04","0401","1","04","51402",434.0,2102.19,1697.81,1697.81
"2020","0700","04","0401","1","05","51402",434.0,2589.79,2529.65,2529.65
"2020","0700","04","0401","1","06","51402",434.0,2345.99,2322.95,2322.95
"2020","0700","04","0401","1","07","51402",434.0,2397.95,2397.95,2397.95
"2020","0700","04","0401","1","04","51501",11765.0,9541.5,8352.69,8352.69
"2020","0700","04","0401","1","05","51501",11765.0,9541.5,8352.69,8352.69
"2020","0700","04","0401","1","06","51501",11765.0,9541.5,8352.69,8352.69
"2020","0700","04","0401","1","07","51501",11765.0,9541.5,8358.2,8358.2
"2020","0700","04","0401","1","04","51502",1022.0,4642.19,3896.98,3896.98
"2020","0700","04","0401","1","05","51502",1022.0,5145.99,4530.04,4530.04
"2020","0700","04","0401","1","06","51502",1022.0,4894.99,4369.33,4369.33
"2020","0700","04","0401","1","07","51502",1022.0,4522.54,4522.54,4445.51
"2020","0700","04","0401","1","04","51701",0.0,4142.85,4142.85,4142.85
"2020","0700","04","0401","1","05","51701",0.0,4142.85,4142.85,4142.85
"2020","0700","04","0401","1","06","51701",4955.0,4142.85,4142.85,4142.85
"2020","0700","04","0401","1","07","51701",0.0,1200.0,1200.0,1200.0
"2020","0700","04","0401","1","04","51702",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","04","54101",10550.0,1427.45,1427.45,1427.45
"2020","0700","04","0401","1","05","54101",6275.0,9393.26,9393.26,9393.26
"2020","0700","04","0401","1","06","54101",6275.0,5141.06,5141.06,5141.06
"2020","0700","04","0401","1","07","54101",7050.0,5223.68,5223.68,4975.37
"2020","0700","04","0401","1","04","54103",25.0,0.0,0.0,0.0
"2020","0700","04","0401","1","05","54103",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","06","54103",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","07","54103",525.0,0.0,0.0,0.0
"2020","0700","04","0401","1","04","54104",2125.0,0.0,0.0,0.0
"2020","0700","04","0401","1","05","54104",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","06","54104",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","07","54104",2125.0,21.8,21.8,21.8
"2020","0700","04","0401","1","04","54105",8250.0,36.0,36.0,36.0
"2020","0700","04","0401","1","05","54105",0.0,10868.05,0.0,0.0
"2020","0700","04","0401","1","07","54105",8250.0,8270.0,20.0,20.0
"2020","0700","04","0401","1","04","54106",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","05","54106",0.0,484.1,0.0,0.0
"2020","0700","04","0401","1","07","54106",600.0,600.0,0.0,0.0
"2020","0700","04","0401","1","04","54107",6325.0,3807.21,3807.21,3807.21
"2020","0700","04","0401","1","05","54107",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","06","54107",0.0,1193.25,1193.25,1193.25
"2020","0700","04","0401","1","07","54107",6525.0,287.0,287.0,287.0
"2020","0700","04","0401","1","04","54109",4250.0,0.0,0.0,0.0
"2020","0700","04","0401","1","05","54109",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","06","54109",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","07","54109",4250.0,1394.0,1394.0,1276.0
"2020","0700","04","0401","1","04","54110",20005.0,0.0,0.0,0.0
"2020","0700","04","0401","1","05","54110",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","06","54110",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","07","54110",20005.0,5.0,0.0,0.0
"2020","0700","04","0401","1","04","54111",815.0,0.0,0.0,0.0
"2020","0700","04","0401","1","05","54111",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","06","54111",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","07","54111",815.0,0.0,0.0,0.0
"2020","0700","04","0401","1","04","54112",1200.0,0.0,0.0,0.0
"2020","0700","04","0401","1","05","54112",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","06","54112",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","07","54112",1200.0,1.0,1.0,1.0
"2020","0700","04","0401","1","04","54114",5000.0,56.0,56.0,56.0
"2020","0700","04","0401","1","05","54114",0.0,118.65,118.65,118.65
"2020","0700","04","0401","1","06","54114",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","07","54114",6500.0,296.12,296.12,296.12
"2020","0700","04","0401","1","04","54115",1875.0,0.0,0.0,0.0
"2020","0700","04","0401","1","05","54115",0.0,108.0,108.0,108.0
"2020","0700","04","0401","1","06","54115",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","07","54115",1875.0,111.0,111.0,14.0
"2020","0700","04","0401","1","04","54116",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","05","54116",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","06","54116",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","07","54116",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","04","54118",1000.0,0.0,0.0,0.0
"2020","0700","04","0401","1","05","54118",0.0,1867.5,1867.5,1867.5
"2020","0700","04","0401","1","06","54118",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","07","54118",1000.0,98.0,98.0,98.0
"2020","0700","04","0401","1","04","54119",3500.0,0.0,0.0,0.0
"2020","0700","04","0401","1","05","54119",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","06","54119",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","07","54119",5000.0,177.0,177.0,177.0
"2020","0700","04","0401","1","04","54199",1750.0,0.0,0.0,0.0
"2020","0700","04","0401","1","05","54199",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","06","54199",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","07","54199",3750.0,3777.0,27.0,27.0
"2020","0700","04","0401","1","04","54201",60000.0,53301.8,53301.8,53301.8
"2020","0700","04","0401","1","05","54201",60000.0,54214.21,54214.21,54214.2
"2020","0700","04","0401","1","06","54201",60000.0,49832.18,49832.18,49832.18
"2020","0700","04","0401","1","07","54201",60000.0,47353.11,47353.11,47325.96
"2020","0700","04","0401","1","04","54202",8000.0,8031.1,8031.1,8031.1
"2020","0700","04","0401","1","05","54202",8000.0,7524.6,7524.6,7524.6
"2020","0700","04","0401","1","06","54202",8000.0,13353.74,13353.74,13353.74
"2020","0700","04","0401","1","07","54202",8000.0,1805.0,1805.0,1805.0
"2020","0700","04","0401","1","04","54204",50.0,0.0,0.0,0.0
"2020","0700","04","0401","1","05","54204",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","06","54204",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","07","54204",50.0,0.0,0.0,0.0
"2020","0700","04","0401","1","04","54301",11725.0,15159.0,15159.0,15159.0
"2020","0700","04","0401","1","05","54301",5550.0,5957.0,5957.0,5957.0
"2020","0700","04","0401","1","06","54301",25200.0,17498.0,17498.0,17498.0
"2020","0700","04","0401","1","07","54301",9475.0,26641.05,26641.05,26641.05
"2020","0700","04","0401","1","04","54302",8900.0,669.86,669.86,669.86
"2020","0700","04","0401","1","05","54302",8400.0,3814.5,3814.5,3814.5
"2020","0700","04","0401","1","06","54302",8400.0,4241.96,4241.96,4241.96
"2020","0700","04","0401","1","07","54302",8900.0,1040.3,1040.3,1040.3
"2020","0700","04","0401","1","04","54303",15000.0,2700.7,2700.7,2700.7
"2020","0700","04","0401","1","05","54303",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","06","54303",0.0,4240.0,4240.0,4240.0
"2020","0700","04","0401","1","07","54303",20000.0,235.73,235.73,235.73
"2020","0700","04","0401","1","04","54306",180900.0,138105.0,138105.0,138105.0
"2020","0700","04","0401","1","05","54306",180900.0,138105.0,138105.0,138105.0
"2020","0700","04","0401","1","06","54306",180900.0,138105.0,138105.0,138105.0
"2020","0700","04","0401","1","07","54306",180900.0,138105.0,138105.0,138105.0
"2020","0700","04","0401","1","04","54307",44010.0,32040.0,32040.0,32040.0
"2020","0700","04","0401","1","05","54307",43510.0,35150.0,35150.0,35150.0
"2020","0700","04","0401","1","06","54307",43510.0,32765.0,32765.0,32765.0
"2020","0700","04","0401","1","07","54307",46010.0,32765.0,32765.0,32320.0
"2020","0700","04","0401","1","04","54309",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","05","54309",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","06","54309",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","07","54309",500.0,0.0,0.0,0.0
"2020","0700","04","0401","1","07","54310",150.0,0.0,0.0,0.0
"2020","0700","04","0401","1","04","54313",2000.0,1095.7,1095.7,1095.7
"2020","0700","04","0401","1","05","54313",2000.0,27250.62,20922.43,20922.43
"2020","0700","04","0401","1","06","54313",2000.0,0.0,0.0,0.0
"2020","0700","04","0401","1","07","54313",2000.0,30000.0,29268.86,0.0
"2020","0700","04","0401","1","04","54319",175.0,0.0,0.0,0.0
"2020","0700","04","0401","1","05","54319",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","06","54319",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","07","54319",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","04","54399",125.0,2314.45,2314.45,2314.45
"2020","0700","04","0401","1","05","54399",125.0,390.1,390.1,390.1
"2020","0700","04","0401","1","06","54399",125.0,90.1,90.1,90.1
"2020","0700","04","0401","1","07","54399",125.0,332.12,332.12,332.12
"2020","0700","04","0401","1","04","54401",1150.0,0.0,0.0,0.0
"2020","0700","04","0401","1","05","54401",1150.0,703.99,703.99,703.99
"2020","0700","04","0401","1","06","54401",1150.0,24.86,24.86,24.86
"2020","0700","04","0401","1","07","54401",1300.0,514.15,514.15,514.15
"2020","0700","04","0401","1","04","54402",2400.0,0.0,0.0,0.0
"2020","0700","04","0401","1","05","54402",0.0,4800.0,0.0,0.0
"2020","0700","04","0401","1","06","54402",0.0,108.0,108.0,108.0
"2020","0700","04","0401","1","07","54402",1920.0,1920.0,0.0,0.0
"2020","0700","04","0401","1","04","54403",2500.0,5654.0,5654.0,5654.0
"2020","0700","04","0401","1","05","54403",2500.0,36.0,36.0,36.0
"2020","0700","04","0401","1","06","54403",2500.0,2541.0,2541.0,2541.0
"2020","0700","04","0401","1","07","54403",2500.0,844.0,844.0,844.0
"2020","0700","04","0401","1","04","54404",4200.0,0.0,0.0,0.0
"2020","0700","04","0401","1","05","54404",0.0,7822.5,0.0,0.0
"2020","0700","04","0401","1","06","54404",0.0,2265.0,2265.0,2265.0
"2020","0700","04","0401","1","07","54404",4200.0,4200.0,0.0,0.0
"2020","0700","04","0401","1","04","55507",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","05","55507",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","06","55507",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","07","55507",75.0,0.0,0.0,0.0
"2020","0700","04","0401","1","04","55508",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","05","55508",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","06","55508",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","07","55508",25.0,0.0,0.0,0.0
"2020","0700","04","0401","1","04","55599",75.0,0.0,0.0,0.0
"2020","0700","04","0401","1","05","55599",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","06","55599",0.0,0.0,0.0,0.0
"2020","0700","04","0401","1","07","55599",75.0,329.36,329.36,329.36
"2020","0700","04","0401","1","04","56305",1200.0,560.0,560.0,560.0
"2020","0700","04","0401","1","05","56305",1200.0,600.0,600.0,600.0
"2020","0700","04","0401","1","06","56305",1200.0,600.0,600.0,600.0
"2020","0700","04","0401","1","07","56305",1200.0,600.0,600.0,600.0
"2020","0700","04","0402","1","04","51101",192652.0,180947.54,180947.54,180947.54
"2020","0700","04","0402","1","05","51101",192652.0,189703.15,179720.86,179627.62
"2020","0700","04","0402","1","06","51101",192652.0,189703.15,179553.75,179553.75
"2020","0700","04","0402","1","07","51101",192652.0,189703.15,177705.51,177705.51
"2020","0700","04","0402","1","06","51107",204100.0,201500.0,195000.0,195000.0
"2020","0700","04","0402","1","04","51201",21756.0,1286.0,1286.0,1286.0
"2020","0700","04","0402","1","05","51201",21756.0,9296.1,1286.0,1286.0
"2020","0700","04","0402","1","06","51201",21756.0,9296.23,2710.88,2710.88
"2020","0700","04","0402","1","07","51201",21756.0,10347.8,2337.7,2337.7
"2020","0700","04","0402","1","06","51207",23400.0,11700.0,1300.0,1300.0
"2020","0700","04","0402","1","04","51401",11695.0,10261.39,10261.39,10261.39
"2020","0700","04","0402","1","05","51401",11695.0,11557.75,10186.39,10186.39
"2020","0700","04","0402","1","06","51401",11695.0,11557.75,10186.39,10186.39
"2020","0700","04","0402","1","07","51401",11695.0,11557.75,9997.38,9997.38
"2020","0700","04","0402","1","04","51402",1321.0,75.0,75.0,75.0
"2020","0700","04","0402","1","05","51402",1321.0,576.25,75.0,75.0
"2020","0700","04","0402","1","06","51402",1321.0,576.25,177.99,177.99
"2020","0700","04","0402","1","07","51402",1321.0,651.25,150.0,150.0
"2020","0700","04","0402","1","04","51501",14425.0,12461.16,12461.16,12461.16
"2020","0700","04","0402","1","05","51501",14425.0,14196.46,12361.5,12261.84
"2020","0700","04","0402","1","06","51501",14425.0,14196.46,12461.16,12461.16
"2020","0700","04","0402","1","07","51501",14425.0,14196.46,12284.77,12284.77
"2020","0700","04","0402","1","04","51502",1686.0,99.99,99.66,99.66
"2020","0700","04","0402","1","05","51502",1686.0,720.32,99.66,99.66
"2020","0700","04","0402","1","06","51502",1686.0,720.32,210.09,210.09
"2020","0700","04","0402","1","07","51502",1686.0,801.83,181.17,181.17
"2020","0700","04","0402","1","06","51701",18040.0,0.0,0.0,0.0
"2020","0700","04","0402","1","07","51701",0.0,15698.68,15698.68,15698.68
"2020","0700","04","0402","1","04","54403",0.0,2100.0,2100.0,2100.0
"2020","0700","04","0402","1","06","54403",0.0,900.0,900.0,900.0
"2020","0700","04","0402","1","04","56305",13500.0,10080.0,10080.0,10080.0
"2020","0700","04","0402","1","05","56305",13500.0,10800.0,10800.0,10800.0
"2020","0700","04","0402","1","06","56305",13500.0,10800.0,10800.0,10800.0
"2020","0700","04","0402","1","07","56305",13500.0,10800.0,10800.0,10800.0
"2020","0700","04","0403","1","04","51101",568848.0,554756.44,554756.44,554756.44
"2020","0700","04","0403","1","05","51101",568848.0,566215.0,554931.5,554931.5
"2020","0700","04","0403","1","06","51101",568848.0,568848.0,554709.42,554709.42
"2020","0700","04","0403","1","07","51101",568848.0,568848.0,554561.69,554561.69
"2020","0700","04","0403","1","06","51107",640900.0,640900.0,622700.0,622700.0
"2020","0700","04","0403","1","04","51201",51220.0,17075.58,17075.58,17075.58
"2020","0700","04","0403","1","05","51201",51220.0,44185.03,16998.33,16998.33
"2020","0700","04","0403","1","06","51201",51220.0,44186.51,16998.33,16998.33
"2020","0700","04","0403","1","07","51201",51220.0,44185.03,16998.33,16998.33
"2020","0700","04","0403","1","06","51207",54600.0,55465.8,3900.0,3900.0
"2020","0700","04","0403","1","06","51301",586202.0,0.0,0.0,0.0
"2020","0700","04","0403","1","07","51301",0.0,4907.34,4907.34,4907.34
"2020","0700","04","0403","1","04","51401",35802.0,32731.84,32731.84,32731.84
"2020","0700","04","0403","1","05","51401",35802.0,35802.0,32731.84,32731.84
"2020","0700","04","0403","1","06","51401",35802.0,35802.0,32731.84,32731.84
"2020","0700","04","0403","1","07","51401",35802.0,35802.0,32731.84,32731.84
