"year","office","unit","line","source","month","object","approved","modified","reserved","accrued","area","financier"
2020,"2300","08","0801","1",3,"6222051",7330.0,0.0,0.0,0.0,"",""
2020,"2300","08","0801","1",3,"6222051",6660.0,0.0,0.0,0.0,"",""
2020,"2300","08","0801","1",3,"6222051",6660.0,0.0,0.0,0.0,"",""
2020,"2300","08","0801","1",3,"6222051",5330.0,0.0,0.0,0.0,"",""
2020,"2300","08","0801","1",3,"6222051",5280.0,0.0,0.0,0.0,"",""
2020,"2300","08","0801","1",3,"6222051",5000.0,0.0,0.0,0.0,"",""
2020,"2300","08","0801","1",3,"6222051",5000.0,0.0,0.0,0.0,"",""
2020,"2300","08","0801","1",3,"6222051",4255.0,0.0,0.0,0.0,"",""
2020,"2300","08","0801","1",3,"6222051",4160.0,0.0,0.0,0.0,"",""
2020,"2300","08","0801","1",3,"6222051",4160.0,0.0,0.0,0.0,"",""
2020,"2300","08","0801","1",3,"6222051",4160.0,0.0,0.0,0.0,"",""
2020,"2300","08","0801","1",3,"6222051",4160.0,0.0,0.0,0.0,"",""
2020,"2300","08","0801","1",3,"6222051",3330.0,0.0,0.0,0.0,"",""
2020,"2300","08","0801","1",3,"6222051",2183.0,0.0,0.0,0.0,"",""
2020,"2303","01","0101","2",2,"51105",6400.0,6400.0,5300.0,5300.0,"",""
2020,"2303","01","0101","2",3,"51105",6400.0,6400.0,5800.0,5800.0,"",""
2020,"2303","01","0101","2",2,"51201",79548.0,79548.0,67704.17,67654.0,"",""
2020,"2303","01","0101","2",3,"51201",79548.0,79548.0,69527.51,69477.34,"",""
2020,"2303","01","0101","2",2,"51402",5300.0,5300.0,4072.75,4072.75,"",""
2020,"2303","01","0101","2",3,"51402",5300.0,5300.0,4264.05,4264.05,"",""
2020,"2303","01","0101","2",2,"51502",6087.5,6087.5,4665.04,4665.04,"",""
2020,"2303","01","0101","2",3,"51502",6087.5,6087.5,4807.62,4807.62,"",""
2020,"2303","01","0101","2",2,"51702",10000.0,10000.0,0.0,0.0,"",""
2020,"2303","01","0101","2",3,"51702",5000.0,5000.0,0.0,0.0,"",""
2020,"2303","01","0101","2",2,"51902",12800.0,12800.0,10400.0,10400.0,"",""
2020,"2303","01","0101","2",3,"51902",16000.0,16000.0,11500.0,11500.0,"",""
2020,"2303","01","0101","2",2,"54101",1167.35,1167.35,680.0,208.74,"",""
2020,"2303","01","0101","2",3,"54101",1317.35,1317.35,653.45,23.45,"",""
2020,"2303","01","0101","2",3,"54104",1600.0,1600.0,0.64,0.64,"",""
2020,"2303","01","0101","2",2,"54105",1536.01,1536.01,0.0,0.0,"",""
2020,"2303","01","0101","2",3,"54105",1647.75,147.75,0.0,0.0,"",""
2020,"2303","01","0101","2",2,"54107",765.0,765.0,514.89,514.89,"",""
2020,"2303","01","0101","2",3,"54107",300.0,300.0,157.11,157.11,"",""
2020,"2303","01","0101","2",2,"54108",500.0,500.0,0.0,0.0,"",""
2020,"2303","01","0101","2",2,"54110",6000.0,6000.0,0.0,0.0,"",""
2020,"2303","01","0101","2",3,"54110",6000.0,6000.0,179.7,179.7,"",""
2020,"2303","01","0101","2",2,"54114",430.64,430.64,0.0,0.0,"",""
2020,"2303","01","0101","2",3,"54114",302.44,302.44,10.5,10.5,"",""
2020,"2303","01","0101","2",2,"54115",3700.0,3700.0,3236.51,892.0,"",""
2020,"2303","01","0101","2",3,"54115",2000.0,2000.0,2000.0,18.0,"",""
2020,"2303","01","0101","2",2,"54116",80.0,80.0,35.0,35.0,"",""
2020,"2303","01","0101","2",2,"54118",600.0,600.0,0.0,0.0,"",""
2020,"2303","01","0101","2",3,"54118",600.0,600.0,46.6,46.6,"",""
2020,"2303","01","0101","2",2,"54199",994.43,994.43,35.29,35.29,"",""
2020,"2303","01","0101","2",3,"54199",997.89,997.89,3.54,3.54,"",""
2020,"2303","01","0101","2",2,"54201",6500.0,6500.0,5211.76,5211.76,"",""
2020,"2303","01","0101","2",3,"54201",6500.0,6500.0,4275.73,3318.43,"",""
2020,"2303","01","0101","2",2,"54202",1500.0,1500.0,533.13,533.13,"",""
2020,"2303","01","0101","2",3,"54202",1500.0,1500.0,814.73,814.73,"",""
2020,"2303","01","0101","2",2,"54203",6000.0,6000.0,5068.68,4685.68,"",""
2020,"2303","01","0101","2",3,"54203",6000.0,6000.0,4964.68,4685.47,"",""
2020,"2303","01","0101","2",2,"54204",700.4,700.4,648.0,648.0,"",""
2020,"2303","01","0101","2",3,"54204",700.4,700.4,0.0,0.0,"",""
2020,"2303","01","0101","2",2,"54301",100.0,100.0,0.0,0.0,"",""
2020,"2303","01","0101","2",3,"54301",100.0,100.0,0.0,0.0,"",""
2020,"2303","01","0101","2",2,"54302",5000.0,5000.0,4154.82,3418.02,"",""
2020,"2303","01","0101","2",3,"54302",5000.0,5000.0,5000.0,0.0,"",""
2020,"2303","01","0101","2",2,"54303",500.0,3000.0,2970.12,2970.12,"",""
2020,"2303","01","0101","2",3,"54303",500.0,500.0,500.0,300.0,"",""
2020,"2303","01","0101","2",2,"54305",400.0,400.0,0.0,0.0,"",""
2020,"2303","01","0101","2",3,"54305",100.0,100.0,0.0,0.0,"",""
2020,"2303","01","0101","2",2,"54306",5000.0,5000.0,2940.0,0.0,"",""
2020,"2303","01","0101","2",3,"54306",5000.0,5000.0,2940.0,0.0,"",""
2020,"2303","01","0101","2",2,"54310",0.0,3900.0,3735.85,3568.05,"",""
2020,"2303","01","0101","2",3,"54310",675.0,2150.0,0.0,0.0,"",""
2020,"2303","01","0101","2",2,"54313",150.0,150.0,0.0,0.0,"",""
2020,"2303","01","0101","2",3,"54313",5000.0,5000.0,300.0,300.0,"",""
2020,"2303","01","0101","2",3,"54317",3500.0,3500.0,0.0,0.0,"",""
2020,"2303","01","0101","2",2,"54399",300.0,455.0,452.0,0.0,"",""
2020,"2303","01","0101","2",3,"54399",300.0,455.0,452.0,0.0,"",""
2020,"2303","01","0101","2",3,"54401",1200.0,1200.0,0.0,0.0,"",""
2020,"2303","01","0101","2",2,"54402",250.0,250.0,0.0,0.0,"",""
2020,"2303","01","0101","2",3,"54402",3450.0,3450.0,0.0,0.0,"",""
2020,"2303","01","0101","2",2,"54403",800.0,800.0,387.0,387.0,"",""
2020,"2303","01","0101","2",3,"54403",800.0,800.0,181.0,181.0,"",""
2020,"2303","01","0101","2",2,"54404",1600.0,1600.0,0.0,0.0,"",""
2020,"2303","01","0101","2",3,"54404",1600.0,1600.0,0.0,0.0,"",""
2020,"2303","01","0101","2",2,"54504",6500.0,6500.0,0.0,0.0,"",""
2020,"2303","01","0101","2",2,"54505",3125.0,3125.0,0.0,0.0,"",""
2020,"2303","01","0101","2",2,"54599",100.0,0.0,0.0,0.0,"",""
2020,"2303","01","0101","2",3,"54599",2000.0,800.0,0.0,0.0,"",""
2020,"2303","01","0101","2",2,"55507",1000.0,1000.0,118.91,118.91,"",""
2020,"2303","01","0101","2",3,"55507",1000.0,1000.0,118.91,118.91,"",""
2020,"2303","01","0101","2",2,"55599",1500.0,1500.0,946.37,946.37,"",""
2020,"2303","01","0101","2",2,"55601",52875.0,52875.0,32459.95,32217.75,"",""
2020,"2303","01","0101","2",2,"55602",8230.0,8230.0,4302.86,4302.84,"",""
2020,"2303","01","0101","2",3,"55602",180.0,180.0,178.38,178.38,"",""
2020,"2303","01","0101","2",3,"61101",0.0,6000.0,4373.85,4373.85,"",""
2020,"2303","01","0101","2",3,"61102",15000.0,2000.0,0.0,0.0,"",""
2020,"2303","01","0101","2",2,"61104",0.0,2500.0,1305.0,1305.0,"",""
2020,"2303","01","0101","2",3,"61104",25105.0,3105.0,1114.5,1018.5,"",""
2020,"2303","01","0101","2",2,"61105",0.0,64000.0,0.0,0.0,"",""
2020,"2303","01","0101","2",3,"61105",40000.0,0.0,0.0,0.0,"",""
2020,"2303","01","0101","2",3,"61403",12800.0,12800.0,4445.44,0.0,"",""
2020,"2303","01","0102","2",2,"51201",1455.0,1455.0,1320.0,1320.0,"",""
2020,"2303","01","0102","2",3,"51201",1455.0,1455.0,1320.0,1320.0,"",""
2020,"2303","01","0102","2",2,"51402",85.0,85.0,85.0,85.0,"",""
2020,"2303","01","0102","2",3,"51402",85.0,85.0,85.0,85.0,"",""
2020,"2303","01","0102","2",2,"51502",111.5,111.5,102.3,102.3,"",""
2020,"2303","01","0102","2",3,"51502",111.5,111.5,102.3,102.3,"",""
2020,"2303","02","0201","2",2,"51201",2158.0,2158.0,2120.0,2120.0,"",""
2020,"2303","02","0201","2",3,"51201",2158.0,2158.0,2135.0,2135.0,"",""
2020,"2303","02","0201","2",2,"51402",153.0,153.0,68.0,68.0,"",""
2020,"2303","02","0201","2",3,"51402",153.0,153.0,69.28,69.28,"",""
2020,"2303","02","0201","2",2,"51502",165.0,148.57,58.8,58.8,"",""
2020,"2303","02","0201","2",3,"51502",165.0,65.0,59.9,59.9,"",""
2020,"2303","02","0201","2",2,"63199",270.0,270.0,243.33,243.33,"",""
2020,"2303","02","0201","2",3,"63199",270.0,270.0,243.33,243.33,"",""
2020,"2303","02","0201","2",2,"63206",42047.98,28240.79,28240.79,28240.79,"",""
2020,"2303","02","0201","2",3,"63206",175112.98,397880.15,397880.15,397880.15,"",""
2020,"2303","02","0201","4",2,"63206",1000000.0,1000000.0,919419.05,0.0,"",""
2020,"2303","02","0201","4",3,"63206",1000000.0,1000000.0,0.0,0.0,"",""
2020,"2303","02","0202","1",2,"6222351",41290535.07,41290535.07,41290535.07,41290535.07,"",""
2020,"2303","02","0202","1",3,"6222351",41290535.07,41290535.07,41290535.07,41290535.07,"",""
2020,"2303","02","0203","1",2,"54121",60000.0,60000.0,55000.0,4777.84,"",""
2020,"2303","02","0203","1",3,"54121",35000.0,35000.0,30000.0,0.0,"",""
2020,"2303","02","0203","2",2,"51201",6403.0,6377.0,6376.03,6376.03,"",""
2020,"2303","02","0203","2",3,"51201",6403.0,6380.0,6379.34,6379.34,"",""
2020,"2303","02","0203","2",2,"51402",465.0,400.0,399.5,399.5,"",""
2020,"2303","02","0203","2",3,"51402",465.0,400.0,399.5,399.5,"",""
2020,"2303","02","0203","2",2,"51502",490.0,490.0,437.88,437.88,"",""
2020,"2303","02","0203","2",3,"51502",490.0,490.0,437.88,437.88,"",""
2020,"2303","02","0204","2",2,"51201",75538.0,75538.0,63872.85,63872.84,"",""
2020,"2303","02","0204","2",3,"51201",75538.0,75538.0,65636.24,65636.23,"",""
2020,"2303","02","0204","2",2,"51402",5600.0,5600.0,4481.6,4481.6,"",""
2020,"2303","02","0204","2",3,"51402",5600.0,5600.0,4587.22,4587.22,"",""
2020,"2303","02","0204","2",2,"51502",5700.0,5700.0,4049.71,4049.43,"",""
2020,"2303","02","0204","2",3,"51502",5700.0,5700.0,4185.67,4181.85,"",""
2020,"2303","02","0204","2",2,"54101",464.15,464.15,0.0,0.0,"",""
2020,"2303","02","0204","2",3,"54101",465.15,465.15,0.0,0.0,"",""
2020,"2303","02","0204","2",2,"54105",1077.17,1077.17,0.0,0.0,"",""
2020,"2303","02","0204","2",3,"54105",1389.52,1389.52,0.0,0.0,"",""
2020,"2303","02","0204","2",2,"54114",324.46,324.46,0.0,0.0,"",""
2020,"2303","02","0204","2",3,"54114",451.56,451.56,0.0,0.0,"",""
2020,"2303","02","0204","2",2,"54115",125.0,125.0,0.0,0.0,"",""
2020,"2303","02","0204","2",2,"54199",312.63,312.63,0.0,0.0,"",""
2020,"2303","02","0204","2",3,"54199",353.52,353.52,0.0,0.0,"",""
2020,"2303","02","0204","2",2,"54304",200.0,200.0,0.0,0.0,"",""
2020,"2303","02","0204","2",2,"54310",4200.0,3754.54,0.0,0.0,"",""
2020,"2303","02","0204","2",3,"54310",4200.0,3754.54,2990.45,0.0,"",""
2020,"2303","02","0204","2",2,"54317",2995.0,2995.0,2947.61,2947.61,"",""
2020,"2303","02","0204","2",3,"54317",4245.0,4245.0,2947.61,2947.61,"",""
2020,"2303","02","0204","2",2,"54401",20.0,20.0,0.0,0.0,"",""
2020,"2303","02","0204","2",3,"54401",20.0,20.0,0.0,0.0,"",""
2020,"2303","02","0204","2",2,"54403",134.0,134.0,0.0,0.0,"",""
2020,"2303","02","0204","2",3,"54403",134.0,134.0,0.0,0.0,"",""
2020,"2303","02","0204","2",2,"54505",1000.0,1000.0,0.0,0.0,"",""
2020,"2303","02","0204","2",3,"54505",1000.0,1000.0,0.0,0.0,"",""
2020,"2303","02","0204","2",2,"54901",260.0,705.46,0.0,0.0,"",""
2020,"2303","02","0204","2",3,"54901",260.0,705.46,388.75,0.0,"",""
2020,"2303","02","0204","2",2,"61101",2000.0,2000.0,0.0,0.0,"",""
2020,"2303","02","0205","2",3,"54505",9000.0,9000.0,0.0,0.0,"",""
2020,"2303","03","0301","2",2,"55304",2903.0,2903.0,2902.05,2902.05,"",""
2020,"2303","03","0301","2",3,"55304",2702.0,2702.0,2701.07,2701.07,"",""
2020,"2303","03","0301","2",2,"55308",89123.6,89123.6,44799.08,44799.08,"",""
2020,"2303","03","0301","2",3,"55308",88853.45,88853.45,42841.19,42841.19,"",""
2020,"2303","03","0301","2",2,"71304",2481.0,2481.0,2480.13,2480.13,"",""
2020,"2303","03","0301","2",3,"71304",2682.0,2682.0,2681.11,2681.11,"",""
2020,"2303","03","0301","2",2,"71308",49647.59,49647.59,37895.35,37895.35,"",""
2020,"2303","03","0301","2",3,"71308",49917.72,49917.72,39862.74,39862.74,"",""
2020,"2400","01","0101","1",2,"51101",285040.0,240091.27,210467.69,210467.69,"",""
2020,"2400","01","0101","1",3,"51101",285040.0,213614.48,199594.47,199594.47,"",""
2020,"2400","01","0101","1",2,"51105",914.0,913.14,0.0,0.0,"",""
2020,"2400","01","0101","1",3,"51105",914.0,913.14,0.0,0.0,"",""
2020,"2400","01","0101","1",2,"51201",33252.0,76617.15,76617.15,76617.15,"",""
2020,"2400","01","0101","1",3,"51201",33252.0,99802.17,99802.17,99802.17,"",""
2020,"2400","01","0101","1",2,"51401",16712.0,14456.22,12310.89,12310.89,"",""
2020,"2400","01","0101","1",3,"51401",16712.0,13326.54,11631.3,11631.3,"",""
2020,"2400","01","0101","1",2,"51402",940.0,3828.42,3828.42,3828.42,"",""
2020,"2400","01","0101","1",3,"51402",940.0,5272.04,5272.04,5272.04,"",""
2020,"2400","01","0101","1",2,"51501",21789.0,19903.64,14131.14,14131.14,"",""
2020,"2400","01","0101","1",3,"51501",21789.0,18981.93,13377.98,13377.98,"",""
2020,"2400","01","0101","1",2,"51502",2577.0,5413.3,5413.3,5413.3,"",""
2020,"2400","01","0101","1",3,"51502",2577.0,7125.96,7125.96,7125.96,"",""
2020,"2400","01","0101","1",2,"51601",1142.0,1142.86,1142.86,1142.86,"",""
2020,"2400","01","0101","1",3,"51601",1142.0,1142.86,1142.86,1142.86,"",""
2020,"2400","01","0101","1",3,"51701",19010.0,19010.0,19004.31,19004.31,"",""
2020,"2400","01","0101","1",2,"54101",18830.0,30400.65,30400.65,30399.32,"",""
2020,"2400","01","0101","1",3,"54101",18830.0,41581.37,41581.37,41270.27,"",""
2020,"2400","01","0101","1",2,"54103",0.0,734.56,734.56,734.56,"",""
2020,"2400","01","0101","1",2,"54104",0.0,69.4,69.4,69.4,"",""
2020,"2400","01","0101","1",3,"54104",0.0,1610.43,1610.43,940.43,"",""
2020,"2400","01","0101","1",2,"54105",13538.0,352.4,352.4,352.4,"",""
2020,"2400","01","0101","1",3,"54105",0.0,35261.73,35261.73,34361.73,"",""
2020,"2400","01","0101","1",2,"54106",200.0,7.5,7.5,7.5,"",""
2020,"2400","01","0101","1",3,"54106",0.0,90.0,90.0,90.0,"",""
2020,"2400","01","0101","1",2,"54107",2037.0,1509.57,1509.57,1509.57,"",""
2020,"2400","01","0101","1",3,"54107",0.0,8551.57,8551.57,8530.57,"",""
2020,"2400","01","0101","1",2,"54108",0.0,120.67,120.67,120.67,"",""
2020,"2400","01","0101","1",3,"54108",0.0,253.4,253.4,253.4,"",""
2020,"2400","01","0101","1",3,"54109",7000.0,0.0,0.0,0.0,"",""
2020,"2400","01","0101","1",3,"54110",0.0,42.6,42.6,42.6,"",""
2020,"2400","01","0101","1",2,"54111",500.0,1157.65,1157.65,1157.65,"",""
2020,"2400","01","0101","1",3,"54111",0.0,0.0,0.0,0.0,"",""
2020,"2400","01","0101","1",2,"54112",2000.0,171.49,171.49,171.49,"",""
2020,"2400","01","0101","1",3,"54112",0.0,35.38,35.38,35.38,"",""
2020,"2400","01","0101","1",2,"54113",0.0,226.26,226.26,226.26,"",""
2020,"2400","01","0101","1",3,"54113",0.0,3659.51,3659.51,3659.51,"",""
2020,"2400","01","0101","1",2,"54114",5000.0,119.9,119.9,119.9,"",""
2020,"2400","01","0101","1",3,"54114",0.0,2831.88,2831.88,2831.88,"",""
2020,"2400","01","0101","1",2,"54115",0.0,9.95,9.95,9.95,"",""
2020,"2400","01","0101","1",3,"54115",7000.0,1098.28,1098.28,1098.28,"",""
2020,"2400","01","0101","1",2,"54116",3270.0,0.0,0.0,0.0,"",""
2020,"2400","01","0101","1",3,"54116",0.0,0.0,0.0,0.0,"",""
2020,"2400","01","0101","1",2,"54118",960.0,913.24,913.24,913.24,"",""
2020,"2400","01","0101","1",3,"54118",0.0,468.21,468.21,468.21,"",""
2020,"2400","01","0101","1",2,"54119",5000.0,577.58,577.58,577.58,"",""
2020,"2400","01","0101","1",3,"54119",0.0,190.16,190.16,190.16,"",""
2020,"2400","01","0101","1",2,"54199",3362.0,4146.6,4146.6,146.6,"",""
2020,"2400","01","0101","1",3,"54199",5117.0,31139.32,31139.32,31133.86,"",""
2020,"2400","01","0101","1",2,"54201",21766.0,23658.33,23658.33,23658.33,"",""
2020,"2400","01","0101","1",3,"54201",21766.0,22023.07,22023.07,19437.06,"",""
2020,"2400","01","0101","1",2,"54202",5933.0,3061.95,3061.95,3061.95,"",""
2020,"2400","01","0101","1",3,"54202",5933.0,3027.82,3027.82,3027.82,"",""
2020,"2400","01","0101","1",2,"54203",13055.0,21968.45,21968.45,15730.07,"",""
2020,"2400","01","0101","1",3,"54203",13055.0,12226.3,12226.3,1914.93,"",""
2020,"2400","01","0101","1",2,"54301",3955.0,3911.5,3911.5,1918.5,"",""
2020,"2400","01","0101","1",3,"54301",3955.0,3322.7,3322.7,2373.5,"",""
2020,"2400","01","0101","1",2,"54302",9916.0,15114.96,15114.96,11292.0,"",""
2020,"2400","01","0101","1",3,"54302",9916.0,17139.68,17139.68,13932.27,"",""
2020,"2400","01","0101","1",2,"54305",0.0,661.05,661.05,661.05,"",""
2020,"2400","01","0101","1",3,"54305",0.0,508.5,508.5,0.0,"",""
2020,"2400","01","0101","1",2,"54307",850.0,42.5,42.5,0.0,"",""
2020,"2400","01","0101","1",3,"54307",850.0,42.5,42.5,0.0,"",""
2020,"2400","01","0101","1",2,"54308",0.0,60.0,60.0,60.0,"",""
2020,"2400","01","0101","1",3,"54308",0.0,129.4,129.4,99.7,"",""
2020,"2400","01","0101","1",2,"54310",0.0,241.17,241.17,241.17,"",""
2020,"2400","01","0101","1",2,"54313",988.0,300.0,300.0,300.0,"",""
2020,"2400","01","0101","1",3,"54313",0.0,0.0,0.0,0.0,"",""
2020,"2400","01","0101","1",2,"54316",2000.0,1576.64,1576.64,1576.64,"",""
2020,"2400","01","0101","1",3,"54316",2000.0,1666.06,1666.06,1666.06,"",""
2020,"2400","01","0101","1",2,"54318",0.0,500.0,500.0,500.0,"",""
2020,"2400","01","0101","1",3,"54318",0.0,1000.0,1000.0,1000.0,"",""
2020,"2400","01","0101","1",2,"54399",5286.0,11682.79,11682.79,11682.79,"",""
2020,"2400","01","0101","1",3,"54399",5286.0,9696.15,9696.15,9696.15,"",""
2020,"2400","01","0101","1",2,"54401",9500.0,8715.0,8715.0,8715.0,"",""
2020,"2400","01","0101","1",3,"54401",9500.0,8356.0,8356.0,8356.0,"",""
2020,"2400","01","0101","1",2,"54402",0.0,4205.18,4205.18,4205.18,"",""
2020,"2400","01","0101","1",3,"54402",0.0,0.0,0.0,0.0,"",""
2020,"2400","01","0101","1",2,"54403",0.0,1305.0,1305.0,1305.0,"",""
2020,"2400","01","0101","1",3,"54403",0.0,1065.0,1065.0,1065.0,"",""
2020,"2400","01","0101","1",2,"54404",0.0,3850.0,3850.0,3850.0,"",""
2020,"2400","01","0101","1",3,"54404",0.0,1305.0,1305.0,1305.0,"",""
2020,"2400","01","0101","1",2,"54505",0.0,630.0,630.0,630.0,"",""
2020,"2400","01","0101","1",3,"54505",0.0,13920.0,13920.0,0.0,"",""
2020,"2400","01","0101","1",2,"54599",0.0,0.0,0.0,0.0,"",""
2020,"2400","01","0101","1",3,"54599",0.0,0.0,0.0,0.0,"",""
2020,"2400","01","0101","1",2,"55507",2200.0,0.0,0.0,0.0,"",""
2020,"2400","01","0101","1",3,"55507",2200.0,0.0,0.0,0.0,"",""
2020,"2400","01","0101","1",2,"55508",0.0,40.0,40.0,40.0,"",""
2020,"2400","01","0101","1",2,"55599",583.0,26.58,26.58,26.58,"",""
2020,"2400","01","0101","1",3,"55599",583.0,15.64,15.64,15.64,"",""
2020,"2400","01","0101","1",2,"55602",0.0,1740.95,1740.95,1740.95,"",""
2020,"2400","01","0101","1",3,"55602",0.0,24623.35,24623.35,24623.35,"",""
2020,"2400","01","0101","1",3,"61101",825.0,0.0,0.0,0.0,"",""
2020,"2400","01","0101","1",2,"61102",0.0,0.0,0.0,0.0,"",""
2020,"2400","01","0101","1",3,"61102",1500.0,0.0,0.0,0.0,"",""
2020,"2400","01","0101","1",3,"61104",300.0,182.76,182.76,182.76,"",""
2020,"2400","01","0101","1",2,"61110",0.0,226.9,226.9,226.9,"",""
2020,"2400","01","0101","1",3,"61110",1286.0,0.0,0.0,0.0,"",""
2020,"2400","01","0101","1",2,"61199",0.0,3000.0,3000.0,3000.0,"",""
2020,"2400","01","0101","1",3,"61199",0.0,0.0,0.0,0.0,"",""
2020,"2400","01","0101","1",2,"61403",0.0,9071.55,9071.55,9071.55,"",""
2020,"2400","01","0101","1",3,"61403",16000.0,0.0,0.0,0.0,"",""
2020,"2400","01","0102","1",2,"51106",163200.0,87600.0,71100.0,71100.0,"",""
2020,"2400","01","0102","1",3,"51106",163200.0,180972.5,180972.5,180972.5,"",""
2020,"2400","01","0102","1",3,"51107",256300.0,62203.85,24.73,0.0,"",""
2020,"2400","01","0102","1",2,"51206",2300.0,77900.0,77900.0,77700.0,"",""
2020,"2400","01","0102","1",3,"51206",2300.0,182563.74,182413.74,180963.74,"",""
2020,"2400","01","0102","1",3,"51207",3450.0,3450.0,0.0,0.0,"",""
2020,"2400","01","0102","1",2,"56201",1700.0,1700.0,1700.0,1700.0,"",""
2020,"2400","01","0102","1",3,"56201",8500.0,16600.0,16600.0,16600.0,"",""
2020,"2400","02","0201","1",2,"51101",73354.0,68552.12,47530.68,47530.68,"",""
2020,"2400","02","0201","1",3,"51101",73354.0,51705.82,47327.12,47327.12,"",""
2020,"2400","02","0201","1",2,"51201",0.0,4801.88,4801.88,4801.88,"",""
2020,"2400","02","0201","1",3,"51201",0.0,4881.58,4881.58,4881.58,"",""
2020,"2400","02","0201","1",2,"51401",5368.0,5082.22,3419.22,3419.22,"",""
2020,"2400","02","0201","1",3,"51401",5368.0,4071.76,3405.8,3405.8,"",""
2020,"2400","02","0201","1",2,"51402",0.0,285.78,285.78,285.78,"",""
2020,"2400","02","0201","1",3,"51402",0.0,293.62,293.62,293.62,"",""
2020,"2400","02","0201","1",2,"51501",5456.0,5083.18,2860.71,2860.71,"",""
2020,"2400","02","0201","1",3,"51501",5456.0,3784.9,2846.85,2846.85,"",""
2020,"2400","02","0201","1",2,"51502",0.0,372.82,372.82,372.82,"",""
2020,"2400","02","0201","1",3,"51502",0.0,380.92,380.92,380.92,"",""
2020,"2400","02","0201","1",3,"51701",12140.0,12140.0,12137.8,12137.8,"",""
2020,"2400","02","0201","1",2,"54101",652.0,398.48,398.48,398.48,"",""
2020,"2400","02","0201","1",3,"54101",593.0,2066.11,2066.11,2066.11,"",""
2020,"2400","02","0201","1",2,"54104",10.0,0.0,0.0,0.0,"",""
2020,"2400","02","0201","1",3,"54104",0.0,1474.3,1474.3,1474.3,"",""
2020,"2400","02","0201","1",2,"54105",0.0,1.5,1.5,1.5,"",""
2020,"2400","02","0201","1",3,"54105",113.0,22.2,22.2,22.2,"",""
2020,"2400","02","0201","1",2,"54106",0.0,0.0,0.0,0.0,"",""
2020,"2400","02","0201","1",3,"54106",0.0,23.4,23.4,23.4,"",""
2020,"2400","02","0201","1",2,"54107",211.0,20.9,20.9,20.9,"",""
2020,"2400","02","0201","1",3,"54107",84.0,60.0,60.0,60.0,"",""
2020,"2400","02","0201","1",3,"54112",0.0,10.89,10.89,10.89,"",""
2020,"2400","02","0201","1",3,"54113",0.0,173.4,173.4,173.4,"",""
2020,"2400","02","0201","1",2,"54114",0.0,3.0,3.0,3.0,"",""
2020,"2400","02","0201","1",3,"54114",0.0,0.0,0.0,0.0,"",""
2020,"2400","02","0201","1",2,"54115",0.0,0.0,0.0,0.0,"",""
2020,"2400","02","0201","1",3,"54115",0.0,0.0,0.0,0.0,"",""
2020,"2400","02","0201","1",2,"54116",0.0,0.0,0.0,0.0,"",""
2020,"2400","02","0201","1",3,"54116",0.0,0.0,0.0,0.0,"",""
2020,"2400","02","0201","1",3,"54119",0.0,38.1,38.1,38.1,"",""
2020,"2400","02","0201","1",2,"54199",1470.0,10.5,10.5,10.5,"",""
2020,"2400","02","0201","1",3,"54199",1200.0,286.75,286.75,286.75,"",""
2020,"2400","02","0201","1",2,"54201",1300.0,573.24,573.24,573.24,"",""
2020,"2400","02","0201","1",3,"54201",1300.0,534.91,534.91,534.91,"",""
2020,"2400","02","0201","1",2,"54202",350.0,212.81,212.81,212.81,"",""
2020,"2400","02","0201","1",3,"54202",450.0,157.33,157.33,157.33,"",""
2020,"2400","02","0201","1",2,"54203",2300.0,1534.0,1534.0,1534.0,"",""
2020,"2400","02","0201","1",3,"54203",2300.0,1534.0,1534.0,1534.0,"",""
2020,"2400","02","0201","1",2,"54302",4700.0,2150.0,2150.0,2093.5,"",""
2020,"2400","02","0201","1",3,"54302",13000.0,6012.0,6012.0,1416.79,"",""
2020,"2400","02","0201","1",2,"54305",0.0,305.1,305.1,305.1,"",""
2020,"2400","02","0201","1",3,"54305",0.0,67.8,67.8,0.0,"",""
2020,"2400","02","0201","1",3,"54308",0.0,50.0,50.0,50.0,"",""
2020,"2400","02","0201","1",2,"54310",4200.0,0.0,0.0,0.0,"",""
2020,"2400","02","0201","1",3,"54310",0.0,0.0,0.0,0.0,"",""
2020,"2400","02","0201","1",2,"54317",5958.0,609.96,609.96,609.96,"",""
2020,"2400","02","0201","1",3,"54317",5958.0,6472.54,6472.54,6472.54,"",""
2020,"2400","02","0201","1",2,"54399",0.0,0.0,0.0,0.0,"",""
2020,"2400","02","0201","1",3,"54399",0.0,0.0,0.0,0.0,"",""
2020,"2400","02","0201","1",2,"54401",130.0,180.19,180.19,180.19,"",""
2020,"2400","02","0201","1",3,"54401",132.0,127.87,127.87,127.87,"",""
2020,"2400","02","0201","1",2,"54403",1500.0,211.0,211.0,211.0,"",""
2020,"2400","02","0201","1",3,"54403",2000.0,162.0,162.0,162.0,"",""
2020,"2400","02","0201","1",2,"55507",100.0,169.44,169.44,169.44,"",""
2020,"2400","02","0201","1",3,"55507",200.0,132.85,132.85,132.85,"",""
2020,"2400","02","0201","1",3,"55602",4873.0,0.0,0.0,0.0,"",""
2020,"2400","02","0202","1",2,"51101",10423.0,8410.08,7416.21,7416.21,"",""
2020,"2400","02","0202","1",3,"51101",10423.0,8410.08,7421.04,7421.04,"",""
2020,"2400","02","0202","1",2,"51201",0.0,2012.92,2012.92,2012.92,"",""
